"Date","trend"
2018-01-01,37.9185608707458
2018-02-01,37.7451294502488
2018-03-01,37.5716980297518
2018-04-01,37.4420988824267
2018-05-01,37.3124997351015
2018-06-01,37.2430721523428
2018-07-01,37.1736445695842
2018-08-01,37.1339541778423
2018-09-01,37.0942637861005
2018-10-01,37.1229543655171
2018-11-01,37.1516449449337
2018-12-01,37.3040777804215
2019-01-01,37.4565106159093
2019-02-01,37.5104853571067
2019-03-01,37.5644600983041
2019-04-01,37.4887943460711
2019-05-01,37.4131285938381
2019-06-01,37.305448316917
2019-07-01,37.197768039996
2019-08-01,37.2951437682855
2019-09-01,37.3925194965751
2019-10-01,37.9994995864385
2019-11-01,38.606479676302
2019-12-01,39.7346063697965
2020-01-01,40.862733063291
2020-02-01,42.1635881086966
2020-03-01,43.4644431541022
2020-04-01,44.3871111298799
2020-05-01,45.3097791056575
2020-06-01,45.5465674809597
2020-07-01,45.7833558562619
2020-08-01,45.6865549563734
2020-09-01,45.5897540564848
2020-10-01,45.2221959153203
2020-11-01,44.8546377741557
2020-12-01,44.3060104401112
2021-01-01,43.7573831060666
2021-02-01,43.5040823332379
2021-03-01,43.2507815604093
2021-04-01,43.5148777700852
2021-05-01,43.7789739797612
2021-06-01,44.2264876422376
2021-07-01,44.6740013047139
2021-08-01,44.6743397133665
2021-09-01,44.6746781220192
2021-10-01,44.61567005808
2021-11-01,44.5566619941408
2021-12-01,44.8658149128083
2022-01-01,45.1749678314759
2022-02-01,45.3225903103572
2022-03-01,45.4702127892385
2022-04-01,45.4379066260759
2022-05-01,45.4056004629132
2022-06-01,45.8038814500291
2022-07-01,46.202162437145
2022-08-01,46.6786980477586
2022-09-01,47.1552336583721
2022-10-01,46.7091075663298
2022-11-01,46.2629814742875
2022-12-01,45.3448900608719
2023-01-01,44.4267986474564
2023-02-01,43.8555928590951
2023-03-01,43.2843870707339
2023-04-01,43.0068473309468
2023-05-01,42.7293075911598
2023-06-01,42.4795969948163
2023-07-01,42.2298863984729
2023-08-01,42.0374987976636
2023-09-01,41.8451111968543
2023-10-01,41.7410581146641
2023-11-01,41.6370050324738
2023-12-01,41.6133575619364
