"Date","trend"
2018-01-01,6.17373572961312
2018-02-01,6.01586020784681
2018-03-01,5.85798468608049
2018-04-01,5.79076618376592
2018-05-01,5.72354768145134
2018-06-01,5.72019211962975
2018-07-01,5.71683655780815
2018-08-01,5.69499072108371
2018-09-01,5.67314488435928
2018-10-01,6.06205210607459
2018-11-01,6.4509593277899
2018-12-01,7.55321240867611
2019-01-01,8.65546548956233
2019-02-01,9.29533950514554
2019-03-01,9.93521352072876
2019-04-01,9.9576137554482
2019-05-01,9.98001399016764
2019-06-01,9.90885188434429
2019-07-01,9.83768977852095
2019-08-01,9.69268363145626
2019-09-01,9.54767748439157
2019-10-01,9.06382816266719
2019-11-01,8.57997884094282
2019-12-01,7.82932556014815
2020-01-01,7.07867227935349
2020-02-01,6.70857184171876
2020-03-01,6.33847140408404
2020-04-01,6.17574118201424
2020-05-01,6.01301095994444
2020-06-01,5.96139885955157
2020-07-01,5.9097867591587
2020-08-01,5.99201430705549
2020-09-01,6.07424185495228
2020-10-01,6.30920687063906
2020-11-01,6.54417188632585
2020-12-01,6.72300684495952
2021-01-01,6.90184180359319
2021-02-01,6.83291799606581
2021-03-01,6.76399418853843
2021-04-01,6.5809550253649
2021-05-01,6.39791586219136
2021-06-01,6.35549564443504
2021-07-01,6.31307542667872
2021-08-01,6.4194750526612
2021-09-01,6.52587467864368
2021-10-01,6.79452986067415
2021-11-01,7.06318504270461
2021-12-01,7.69178739266719
2022-01-01,8.32038974262977
2022-02-01,9.74029137883972
2022-03-01,11.1601930150497
2022-04-01,12.3014089240023
2022-05-01,13.442624832955
2022-06-01,13.8948692351054
2022-07-01,14.3471136372559
2022-08-01,14.4743476705144
2022-09-01,14.6015817037729
2022-10-01,14.63052100907
2022-11-01,14.6594603143672
2022-12-01,14.7562367734772
2023-01-01,14.8530132325872
2023-02-01,14.4857146998611
2023-03-01,14.118416167135
2023-04-01,13.9070454115414
2023-05-01,13.6956746559478
2023-06-01,13.5441873723453
2023-07-01,13.3927000887427
2023-08-01,13.3557894034966
2023-09-01,13.3188787182505
2023-10-01,13.2580991759448
2023-11-01,13.1973196336391
2023-12-01,13.0810976984483
