"Date","trend"
2018-01-01,9.10814550578448
2018-02-01,9.37218419780134
2018-03-01,9.6362228898182
2018-04-01,9.84247819401674
2018-05-01,10.0487334982153
2018-06-01,10.2064087569502
2018-07-01,10.3640840156851
2018-08-01,10.521657788884
2018-09-01,10.6792315620828
2018-10-01,10.7260207191891
2018-11-01,10.7728098762955
2018-12-01,10.615316734204
2019-01-01,10.4578235921125
2019-02-01,10.3748216247583
2019-03-01,10.2918196574041
2019-04-01,10.2755154254594
2019-05-01,10.2592111935147
2019-06-01,10.5217844836562
2019-07-01,10.7843577737978
2019-08-01,11.0567791409818
2019-09-01,11.3292005081657
2019-10-01,11.3954342184654
2019-11-01,11.4616679287652
2019-12-01,11.4135778518415
2020-01-01,11.3654877749178
2020-02-01,11.380393162685
2020-03-01,11.3952985504522
2020-04-01,11.3249982400609
2020-05-01,11.2546979296696
2020-06-01,11.121471657238
2020-07-01,10.9882453848063
2020-08-01,10.7534234693627
2020-09-01,10.518601553919
2020-10-01,10.2881197764108
2020-11-01,10.0576379989026
2020-12-01,9.82499660503278
2021-01-01,9.592355211163
2021-02-01,9.50040373166374
2021-03-01,9.40845225216449
2021-04-01,9.45712621826953
2021-05-01,9.50580018437457
2021-06-01,9.84617749464868
2021-07-01,10.1865548049228
2021-08-01,11.6897960723961
2021-09-01,13.1930373398695
2021-10-01,14.8824779438502
2021-11-01,16.571918547831
2021-12-01,17.3637926244578
2022-01-01,18.1556667010847
2022-02-01,18.323590990799
2022-03-01,18.4915152805133
2022-04-01,18.3595782364244
2022-05-01,18.2276411923356
2022-06-01,17.4455352832441
2022-07-01,16.6634293741526
2022-08-01,15.0280230040698
2022-09-01,13.3926166339871
2022-10-01,12.017193843309
2022-11-01,10.6417710526308
2022-12-01,10.4384750855229
2023-01-01,10.235179118415
2023-02-01,10.2842418031522
2023-03-01,10.3333044878894
2023-04-01,10.5755933392617
2023-05-01,10.8178821906339
2023-06-01,11.0767723657531
2023-07-01,11.3356625408722
2023-08-01,11.6412562331346
2023-09-01,11.9468499253971
2023-10-01,12.2768290470545
2023-11-01,12.6068081687119
2023-12-01,12.9412415884074
