"Date","trend"
2018-01-01,6.27241689638754
2018-02-01,6.2791975367919
2018-03-01,6.28597817719626
2018-04-01,6.28806078566136
2018-05-01,6.29014339412645
2018-06-01,6.2899215543174
2018-07-01,6.28969971450834
2018-08-01,6.28791283275196
2018-09-01,6.28612595099558
2018-10-01,6.25737239802542
2018-11-01,6.22861884505526
2018-12-01,6.17789454901874
2019-01-01,6.12717025298222
2019-02-01,6.07711172748274
2019-03-01,6.02705320198326
2019-04-01,5.97939636249489
2019-05-01,5.93173952300652
2019-06-01,5.88521085381797
2019-07-01,5.83868218462941
2019-08-01,5.78521800809963
2019-09-01,5.73175383156985
2019-10-01,5.66210192763244
2019-11-01,5.59245002369503
2019-12-01,5.51440158668209
2020-01-01,5.43635314966915
2020-02-01,5.35528768679405
2020-03-01,5.27422222391895
2020-04-01,5.19421406674509
2020-05-01,5.11420590957123
2020-06-01,5.04987964254673
2020-07-01,4.98555337552223
2020-08-01,4.93667997210975
2020-09-01,4.88780656869727
2020-10-01,4.84231357597144
2020-11-01,4.7968205832456
2020-12-01,4.75018959970483
2021-01-01,4.70355861616407
2021-02-01,4.65872450574432
2021-03-01,4.61389039532458
2021-04-01,4.57075409465852
2021-05-01,4.52761779399245
2021-06-01,4.49196627792173
2021-07-01,4.45631476185101
2021-08-01,4.44200557847394
2021-09-01,4.42769639509687
2021-10-01,4.42968137850408
2021-11-01,4.43166636191129
2021-12-01,4.43392414052074
2022-01-01,4.43618191913019
2022-02-01,4.4369809999227
2022-03-01,4.4377800807152
2022-04-01,4.43089303608196
2022-05-01,4.42400599144872
2022-06-01,4.41055475586713
2022-07-01,4.39710352028553
2022-08-01,4.38470985873078
2022-09-01,4.37231619717602
2022-10-01,4.36493195089617
2022-11-01,4.35754770461632
2022-12-01,4.3559290604584
2023-01-01,4.35431041630047
2023-02-01,4.35613795301003
2023-03-01,4.3579654897196
2023-04-01,4.36041519727347
2023-05-01,4.36286490482734
2023-06-01,4.36546637480845
2023-07-01,4.36806784478956
2023-08-01,4.36969972617766
2023-09-01,4.37133160756575
2023-10-01,4.37140949818178
2023-11-01,4.37148738879782
2023-12-01,4.37061955326704
