"Date","trend"
2018-01-01,96.2245958197404
2018-02-01,95.8407522152393
2018-03-01,95.4569086107383
2018-04-01,95.0541841334743
2018-05-01,94.6514596562103
2018-06-01,94.2432780737239
2018-07-01,93.8350964912375
2018-08-01,93.4144723114265
2018-09-01,92.9938481316154
2018-10-01,92.5831875745446
2018-11-01,92.1725270174737
2018-12-01,92.0414910216969
2019-01-01,91.9104550259201
2019-02-01,91.9700815028556
2019-03-01,92.0297079797911
2019-04-01,92.2180284694822
2019-05-01,92.4063489591733
2019-06-01,93.0095224184901
2019-07-01,93.612695877807
2019-08-01,94.4633701596132
2019-09-01,95.3140444414194
2019-10-01,95.9646006800671
2019-11-01,96.6151569187148
2019-12-01,97.2256308687065
2020-01-01,97.8361048186982
2020-02-01,98.4753567465295
2020-03-01,99.1146086743609
2020-04-01,99.6330545866854
2020-05-01,100.15150049901
2020-06-01,100.612129662809
2020-07-01,101.072758826608
2020-08-01,101.397164837139
2020-09-01,101.72157084767
2020-10-01,101.972264260264
2020-11-01,102.222957672859
2020-12-01,102.283771808887
2021-01-01,102.344585944915
2021-02-01,102.36419675376
2021-03-01,102.383807562606
2021-04-01,102.428503602479
2021-05-01,102.473199642352
2021-06-01,102.414262181327
2021-07-01,102.355324720302
2021-08-01,102.650216869491
2021-09-01,102.94510901868
2021-10-01,103.68212380605
2021-11-01,104.419138593421
2021-12-01,105.2094630352
2022-01-01,105.99978747698
2022-02-01,106.772240114158
2022-03-01,107.544692751336
2022-04-01,108.188067069476
2022-05-01,108.831441387616
2022-06-01,109.052397458605
2022-07-01,109.273353529595
2022-08-01,109.054981986296
2022-09-01,108.836610442998
2022-10-01,108.443983983957
2022-11-01,108.051357524915
2022-12-01,107.876018198782
2023-01-01,107.700678872648
2023-02-01,107.628114225358
2023-03-01,107.555549578068
2023-04-01,108.337798260167
2023-05-01,109.120046942267
2023-06-01,110.182719605032
2023-07-01,111.245392267796
2023-08-01,112.382098300399
2023-09-01,113.518804333002
2023-10-01,114.721184529379
2023-11-01,115.923564725756
2023-12-01,117.196894709916
