"Date","trend"
2018-01-01,10.5401889570834
2018-02-01,10.365490246628
2018-03-01,10.1907915361726
2018-04-01,10.0223960716853
2018-05-01,9.854000607198
2018-06-01,9.70014802002041
2018-07-01,9.54629543284282
2018-08-01,9.40570665581856
2018-09-01,9.26511787879429
2018-10-01,9.19844101893276
2018-11-01,9.13176415907123
2018-12-01,9.19744282640889
2019-01-01,9.26312149374655
2019-02-01,9.3704598060513
2019-03-01,9.47779811835604
2019-04-01,9.56546167057148
2019-05-01,9.65312522278691
2019-06-01,9.62160451247155
2019-07-01,9.5900838021562
2019-08-01,9.47486617540784
2019-09-01,9.35964854865948
2019-10-01,9.29045280426085
2019-11-01,9.22125705986222
2019-12-01,9.21882740193867
2020-01-01,9.21639774401511
2020-02-01,9.25330021163725
2020-03-01,9.29020267925939
2020-04-01,9.30225172656226
2020-05-01,9.31430077386513
2020-06-01,9.1631372243131
2020-07-01,9.01197367476108
2020-08-01,8.73843003388412
2020-09-01,8.46488639300716
2020-10-01,8.24257944465858
2020-11-01,8.02027249630999
2020-12-01,7.87476781947197
2021-01-01,7.72926314263396
2021-02-01,7.7123155522943
2021-03-01,7.69536796195465
2021-04-01,7.78879010368775
2021-05-01,7.88221224542085
2021-06-01,7.90412376832048
2021-07-01,7.92603529122012
2021-08-01,7.85973482129076
2021-09-01,7.7934343513614
2021-10-01,7.75338422992656
2021-11-01,7.71333410849172
2021-12-01,7.70438211405828
2022-01-01,7.69543011962483
2022-02-01,7.70261039143713
2022-03-01,7.70979066324942
2022-04-01,8.1386398805809
2022-05-01,8.56748909791238
2022-06-01,9.6692650618926
2022-07-01,10.7710410258728
2022-08-01,11.4866721333462
2022-09-01,12.2023032408196
2022-10-01,12.2993618341482
2022-11-01,12.3964204274767
2022-12-01,12.2296260394863
2023-01-01,12.0628316514959
2023-02-01,11.6588338939686
2023-03-01,11.2548361364412
2023-04-01,10.1873513783619
2023-05-01,9.11986662028264
2023-06-01,7.88423750387254
2023-07-01,6.64860838746243
2023-08-01,5.41030616547804
2023-09-01,4.17200394349365
2023-10-01,2.97632039784467
2023-11-01,1.78063685219569
2023-12-01,0.612184732583508
