"Date","trend"
2018-01-01,57.4071909506228
2018-02-01,57.9317610875841
2018-03-01,58.4563312245454
2018-04-01,58.9906240977044
2018-05-01,59.5249169708635
2018-06-01,60.0902608135395
2018-07-01,60.6556046562154
2018-08-01,61.2450976815209
2018-09-01,61.8345907068265
2018-10-01,62.3982379732774
2018-11-01,62.9618852397284
2018-12-01,63.5331414512503
2019-01-01,64.1043976627722
2019-02-01,64.6745141559466
2019-03-01,65.244630649121
2019-04-01,65.7945340060857
2019-05-01,66.3444373630504
2019-06-01,66.6856618391594
2019-07-01,67.0268863152683
2019-08-01,67.1024774018283
2019-09-01,67.1780684883882
2019-10-01,67.3160896583189
2019-11-01,67.4541108282496
2019-12-01,67.6763348973072
2020-01-01,67.8985589663647
2020-02-01,68.1948862189227
2020-03-01,68.4912134714807
2020-04-01,68.907489577872
2020-05-01,69.3237656842632
2020-06-01,69.8082165119521
2020-07-01,70.2926673396409
2020-08-01,70.6939657202688
2020-09-01,71.0952641008968
2020-10-01,71.3589688714444
2020-11-01,71.6226736419921
2020-12-01,71.9729169427378
2021-01-01,72.3231602434834
2021-02-01,72.7519973200088
2021-03-01,73.1808343965341
2021-04-01,73.7645611805953
2021-05-01,74.3482879646565
2021-06-01,75.1968435415111
2021-07-01,76.0453991183657
2021-08-01,76.9192479175594
2021-09-01,77.7930967167531
2021-10-01,78.4037232679153
2021-11-01,79.0143498190775
2021-12-01,79.3005343781764
2022-01-01,79.5867189372754
2022-02-01,79.6415105390265
2022-03-01,79.6963021407777
2022-04-01,79.5369549293871
2022-05-01,79.3776077179965
2022-06-01,79.2056319169116
2022-07-01,79.0336561158266
2022-08-01,79.2826814998591
2022-09-01,79.5317068838915
2022-10-01,80.1128568605935
2022-11-01,80.6940068372955
2022-12-01,81.318126382404
2023-01-01,81.9422459275124
2023-02-01,82.512200215186
2023-03-01,83.0821545028596
2023-04-01,83.2052826457781
2023-05-01,83.3284107886965
2023-06-01,83.3576113889328
2023-07-01,83.386811989169
2023-08-01,83.3729608838878
2023-09-01,83.3591097786067
2023-10-01,83.2854680202671
2023-11-01,83.2118262619275
2023-12-01,83.0813740015844
