"Date","trend"
2018-01-01,72.7571122784155
2018-02-01,72.1281482396939
2018-03-01,71.4991842009723
2018-04-01,70.8821988274752
2018-05-01,70.2652134539781
2018-06-01,69.6080374053772
2018-07-01,68.9508613567763
2018-08-01,68.1532553299177
2018-09-01,67.3556493030592
2018-10-01,66.4586387146245
2018-11-01,65.5616281261898
2018-12-01,65.0083386873996
2019-01-01,64.4550492486095
2019-02-01,63.5222420818519
2019-03-01,62.5894349150944
2019-04-01,61.1690289048271
2019-05-01,59.7486228945598
2019-06-01,59.5370051523549
2019-07-01,59.3253874101499
2019-08-01,61.0318227821555
2019-09-01,62.7382581541612
2019-10-01,64.8112319707852
2019-11-01,66.8842057874092
2019-12-01,68.6273008926672
2020-01-01,70.3703959979251
2020-02-01,71.8903633068889
2020-03-01,73.4103306158527
2020-04-01,74.4126132289018
2020-05-01,75.414895841951
2020-06-01,74.724734546843
2020-07-01,74.0345732517349
2020-08-01,71.5597530209553
2020-09-01,69.0849327901756
2020-10-01,66.7137577728476
2020-11-01,64.3425827555196
2020-12-01,62.7159718920189
2021-01-01,61.0893610285182
2021-02-01,60.2764706990307
2021-03-01,59.4635803695432
2021-04-01,58.9483968553607
2021-05-01,58.4332133411782
2021-06-01,58.1437447830162
2021-07-01,57.8542762248543
2021-08-01,57.6875383919682
2021-09-01,57.5208005590822
2021-10-01,57.1019159545554
2021-11-01,56.6830313500286
2021-12-01,56.0312758456406
2022-01-01,55.3795203412526
2022-02-01,54.7414264145655
2022-03-01,54.1033324878784
2022-04-01,53.9293029718333
2022-05-01,53.7552734557882
2022-06-01,53.8335989767989
2022-07-01,53.9119244978096
2022-08-01,54.0283404277304
2022-09-01,54.1447563576512
2022-10-01,54.2755401269181
2022-11-01,54.406323896185
2022-12-01,54.24502927225
2023-01-01,54.0837346483151
2023-02-01,53.6665299083317
2023-03-01,53.2493251683483
2023-04-01,53.0503846081083
2023-05-01,52.8514440478683
2023-06-01,52.8128957136272
2023-07-01,52.7743473793862
2023-08-01,52.7532984490923
2023-09-01,52.7322495187984
2023-10-01,52.7137981699489
2023-11-01,52.6953468210994
2023-12-01,52.6886269435581
