"Date","trend"
2018-01-01,50.3823293416236
2018-02-01,50.7773670690041
2018-03-01,51.1724047963847
2018-04-01,51.4670364786497
2018-05-01,51.7616681609148
2018-06-01,51.982707652378
2018-07-01,52.2037471438412
2018-08-01,52.3897316164061
2018-09-01,52.575716088971
2018-10-01,52.1483480377139
2018-11-01,51.7209799864569
2018-12-01,50.6086846830296
2019-01-01,49.4963893796023
2019-02-01,48.5414335455756
2019-03-01,47.586477711549
2019-04-01,46.603062997206
2019-05-01,45.619648282863
2019-06-01,45.0404362869134
2019-07-01,44.4612242909637
2019-08-01,44.8702563456863
2019-09-01,45.2792884004089
2019-10-01,46.252970634274
2019-11-01,47.2266528681391
2019-12-01,48.1525323075083
2020-01-01,49.0784117468774
2020-02-01,49.6548879338051
2020-03-01,50.2313641207327
2020-04-01,50.6060708201953
2020-05-01,50.9807775196579
2020-06-01,50.6422282615505
2020-07-01,50.303679003443
2020-08-01,49.3432847445164
2020-09-01,48.3828904855898
2020-10-01,47.3533269763566
2020-11-01,46.3237634671233
2020-12-01,45.3863336765604
2021-01-01,44.4489038859976
2021-02-01,44.0348278350698
2021-03-01,43.6207517841421
2021-04-01,43.9205422246229
2021-05-01,44.2203326651038
2021-06-01,44.9967137672777
2021-07-01,45.7730948694516
2021-08-01,46.7236219146366
2021-09-01,47.6741489598216
2021-10-01,48.7971015516653
2021-11-01,49.9200541435089
2021-12-01,50.9914489350407
2022-01-01,52.0628437265725
2022-02-01,52.7496415376154
2022-03-01,53.4364393486584
2022-04-01,53.800353949653
2022-05-01,54.1642685506476
2022-06-01,54.5933630217909
2022-07-01,55.0224574929342
2022-08-01,55.6723526090646
2022-09-01,56.3222477251949
2022-10-01,57.0461836668026
2022-11-01,57.7701196084102
2022-12-01,58.4220856838233
2023-01-01,59.0740517592364
2023-02-01,59.4180295323815
2023-03-01,59.7620073055266
2023-04-01,59.5260207526756
2023-05-01,59.2900341998247
2023-06-01,58.9320736117902
2023-07-01,58.5741130237558
2023-08-01,58.1321648412421
2023-09-01,57.6902166587283
2023-10-01,57.1591757971202
2023-11-01,56.628134935512
2023-12-01,56.0396516901285
