"Date","trend"
2018-01-01,41.0718943734751
2018-02-01,41.1841250401977
2018-03-01,41.2963557069204
2018-04-01,41.3796347634716
2018-05-01,41.4629138200228
2018-06-01,41.503178720316
2018-07-01,41.5434436206091
2018-08-01,41.4999167367441
2018-09-01,41.456389852879
2018-10-01,41.1205714444619
2018-11-01,40.7847530360449
2018-12-01,40.3364725632329
2019-01-01,39.8881920904209
2019-02-01,39.4575899403924
2019-03-01,39.0269877903639
2019-04-01,38.509085544635
2019-05-01,37.9911832989061
2019-06-01,37.7380759471548
2019-07-01,37.4849685954035
2019-08-01,37.8486880440245
2019-09-01,38.2124074926455
2019-10-01,38.8312217127545
2019-11-01,39.4500359328636
2019-12-01,40.002215576006
2020-01-01,40.5543952191484
2020-02-01,41.1077633762322
2020-03-01,41.661131533316
2020-04-01,42.2095514572171
2020-05-01,42.7579713811181
2020-06-01,43.0169811668758
2020-07-01,43.2759909526334
2020-08-01,43.0904272489292
2020-09-01,42.904863545225
2020-10-01,42.6632456263056
2020-11-01,42.4216277073861
2020-12-01,42.3623005751917
2021-01-01,42.3029734429972
2021-02-01,42.485668714105
2021-03-01,42.6683639852128
2021-04-01,43.0867286260791
2021-05-01,43.5050932669454
2021-06-01,44.016843754984
2021-07-01,44.5285942430226
2021-08-01,44.959055383945
2021-09-01,45.3895165248674
2021-10-01,45.5833345727626
2021-11-01,45.7771526206577
2021-12-01,45.6265007156295
2022-01-01,45.4758488106013
2022-02-01,44.9516085904248
2022-03-01,44.4273683702483
2022-04-01,44.0232397303581
2022-05-01,43.619111090468
2022-06-01,43.9360365138455
2022-07-01,44.252961937223
2022-08-01,45.5021058692418
2022-09-01,46.7512498012605
2022-10-01,48.5531768248474
2022-11-01,50.3551038484343
2022-12-01,52.5227901975988
2023-01-01,54.6904765467634
2023-02-01,56.9133010868189
2023-03-01,59.1361256268743
2023-04-01,60.562946721647
2023-05-01,61.9897678164197
2023-06-01,63.3816085086873
2023-07-01,64.7734492009549
2023-08-01,66.0631019164354
2023-09-01,67.3527546319158
2023-10-01,68.5215419191749
2023-11-01,69.690329206434
2023-12-01,70.7837687624586
