"Date","trend"
2018-01-01,6.36638361358674
2018-02-01,6.35216736558992
2018-03-01,6.33450766380553
2018-04-01,6.31684796202114
2018-05-01,6.3075512634531
2018-06-01,6.29825456488506
2018-07-01,6.3020622192174
2018-08-01,6.30586987354974
2018-09-01,6.31962933334411
2018-10-01,6.33338879313849
2018-11-01,6.35208719491541
2018-12-01,6.37078559669232
2019-01-01,6.43192966497237
2019-02-01,6.49307373325241
2019-03-01,6.54834505008383
2019-04-01,6.60361636691525
2019-05-01,6.63179528888639
2019-06-01,6.65997421085753
2019-07-01,6.61138621180244
2019-08-01,6.56279821274736
2019-09-01,6.5216804944738
2019-10-01,6.48056277620024
2019-11-01,6.45746194544299
2019-12-01,6.43436111468574
2020-01-01,6.43444853513815
2020-02-01,6.43453595559055
2020-03-01,6.4073559501023
2020-04-01,6.38017594461405
2020-05-01,6.34926938773008
2020-06-01,6.31836283084611
2020-07-01,6.30327186266046
2020-08-01,6.28818089447482
2020-09-01,6.29686605056455
2020-10-01,6.30555120665428
2020-11-01,6.3186512843654
2020-12-01,6.33175136207652
2021-01-01,6.40366723426498
2021-02-01,6.47558310645345
2021-03-01,6.53868637572908
2021-04-01,6.60178964500472
2021-05-01,6.63854665845027
2021-06-01,6.67530367189583
2021-07-01,6.6946430930733
2021-08-01,6.71398251425077
2021-09-01,6.74788787594645
2021-10-01,6.78179323764213
2021-11-01,6.81226887945494
2021-12-01,6.84274452126776
2022-01-01,6.90689771020619
2022-02-01,6.97105089914462
2022-03-01,7.01780203492523
2022-04-01,7.06455317070585
2022-05-01,7.0817332140095
2022-06-01,7.09891325731315
2022-07-01,7.10472122902226
2022-08-01,7.11052920073138
2022-09-01,7.14394258537711
2022-10-01,7.17735597002283
2022-11-01,7.21865054235202
2022-12-01,7.2599451146812
2023-01-01,7.36374547615807
2023-02-01,7.46754583763495
2023-03-01,8.06120396298331
2023-04-01,8.65486208833168
2023-05-01,9.29159411832215
2023-06-01,9.92832614831262
2023-07-01,10.5095690425271
2023-08-01,11.0908119367416
2023-09-01,11.7041078169932
2023-10-01,12.3174036972447
2023-11-01,12.9852223975723
2023-12-01,13.6530410979
