"Date","trend"
2018-01-01,9.95231027870447
2018-02-01,10.2285151216369
2018-03-01,10.5047199645693
2018-04-01,10.7167722901457
2018-05-01,10.9288246157222
2018-06-01,11.090504691505
2018-07-01,11.2521847672878
2018-08-01,11.4212167625507
2018-09-01,11.5902487578137
2018-10-01,11.660557456182
2018-11-01,11.7308661545504
2018-12-01,11.6115794541927
2019-01-01,11.492292753835
2019-02-01,11.4742747254091
2019-03-01,11.4562566969832
2019-04-01,11.4829109949457
2019-05-01,11.5095652929083
2019-06-01,11.7095007108966
2019-07-01,11.9094361288849
2019-08-01,12.0127676583239
2019-09-01,12.1160991877629
2019-10-01,12.0120233594978
2019-11-01,11.9079475312327
2019-12-01,11.7249773884981
2020-01-01,11.5420072457634
2020-02-01,11.4870001073186
2020-03-01,11.4319929688738
2020-04-01,11.3926484248663
2020-05-01,11.3533038808588
2020-06-01,11.3704261297452
2020-07-01,11.3875483786315
2020-08-01,11.2641945261131
2020-09-01,11.1408406735947
2020-10-01,10.8924122419941
2020-11-01,10.6439838103934
2020-12-01,10.3565499612538
2021-01-01,10.0691161121142
2021-02-01,9.93882236332235
2021-03-01,9.80852861453048
2021-04-01,9.80200698088856
2021-05-01,9.79548534724665
2021-06-01,10.1911910823121
2021-07-01,10.5868968173775
2021-08-01,12.4546890516237
2021-09-01,14.3224812858699
2021-10-01,16.4081917261521
2021-11-01,18.4939021664342
2021-12-01,19.4734000594627
2022-01-01,20.4528979524912
2022-02-01,20.6841875202142
2022-03-01,20.9154770879371
2022-04-01,20.8281803149986
2022-05-01,20.74088354206
2022-06-01,19.8229836536661
2022-07-01,18.9050837652721
2022-08-01,16.8722117997209
2022-09-01,14.8393398341697
2022-10-01,13.1470337025143
2022-11-01,11.4547275708589
2022-12-01,11.1404174453835
2023-01-01,10.8261073199082
2023-02-01,10.7540002014107
2023-03-01,10.6818930829132
2023-04-01,10.79849237295
2023-05-01,10.9150916629868
2023-06-01,11.0572614359737
2023-07-01,11.1994312089606
2023-08-01,11.4055122807496
2023-09-01,11.6115933525386
2023-10-01,11.8547303195238
2023-11-01,12.0978672865091
2023-12-01,12.3519360762924
