"Date","trend"
2018-01-01,33.0261396552372
2018-02-01,34.3940001653571
2018-03-01,35.7618606754771
2018-04-01,37.2116812110623
2018-05-01,38.6615017466476
2018-06-01,40.2318376158172
2018-07-01,41.8021734849869
2018-08-01,43.4505835956534
2018-09-01,45.09899370632
2018-10-01,46.4765240264171
2018-11-01,47.8540543465143
2018-12-01,48.2217891889731
2019-01-01,48.589524031432
2019-02-01,48.4919830339578
2019-03-01,48.3944420364836
2019-04-01,48.2692214566927
2019-05-01,48.1440008769019
2019-06-01,47.7028111713984
2019-07-01,47.2616214658948
2019-08-01,46.042016896136
2019-09-01,44.8224123263773
2019-10-01,44.2567791527928
2019-11-01,43.6911459792082
2019-12-01,43.766679232506
2020-01-01,43.8422124858038
2020-02-01,43.6637919713003
2020-03-01,43.4853714567968
2020-04-01,43.2330325019751
2020-05-01,42.9806935471535
2020-06-01,42.9368732323179
2020-07-01,42.8930529174823
2020-08-01,42.8498215251287
2020-09-01,42.806590132775
2020-10-01,42.5792854714717
2020-11-01,42.3519808101685
2020-12-01,42.1140203536036
2021-01-01,41.8760598970386
2021-02-01,41.6420300936742
2021-03-01,41.4080002903097
2021-04-01,40.5418206855309
2021-05-01,39.675641080752
2021-06-01,37.920457543685
2021-07-01,36.1652740066179
2021-08-01,34.7650994283082
2021-09-01,33.3649248499984
2021-10-01,32.6417895445776
2021-11-01,31.9186542391568
2021-12-01,31.7089225778016
2022-01-01,31.4991909164463
2022-02-01,31.7214923421863
2022-03-01,31.9437937679262
2022-04-01,32.6906908721501
2022-05-01,33.4375879763741
2022-06-01,34.4802259656206
2022-07-01,35.5228639548671
2022-08-01,36.0619238707394
2022-09-01,36.6009837866118
2022-10-01,36.7193785691066
2022-11-01,36.8377733516014
2022-12-01,37.0483946263586
2023-01-01,37.2590159011158
2023-02-01,37.7936661527379
2023-03-01,38.3283164043601
2023-04-01,39.5819565603267
2023-05-01,40.8355967162933
2023-06-01,42.3740552215908
2023-07-01,43.9125137268883
2023-08-01,45.5336845894822
2023-09-01,47.1548554520761
2023-10-01,48.7836709815235
2023-11-01,50.4124865109709
2023-12-01,52.039126597052
