"Date","trend"
2018-01-01,4.74105124464463
2018-02-01,4.72413212392108
2018-03-01,4.70721300319753
2018-04-01,4.68868968348616
2018-05-01,4.67016636377479
2018-06-01,4.64922382295507
2018-07-01,4.62828128213535
2018-08-01,4.60648608232181
2018-09-01,4.58469088250827
2018-10-01,4.55931562205642
2018-11-01,4.53394036160457
2018-12-01,4.49951308833841
2019-01-01,4.46508581507225
2019-02-01,4.4329721078929
2019-03-01,4.40085840071354
2019-04-01,4.37555791809751
2019-05-01,4.35025743548147
2019-06-01,4.33654079479411
2019-07-01,4.32282415410676
2019-08-01,4.31995515655705
2019-09-01,4.31708615900734
2019-10-01,4.31720645697323
2019-11-01,4.31732675493913
2019-12-01,4.31168078191178
2020-01-01,4.30603480888442
2020-02-01,4.29349000714371
2020-03-01,4.28094520540301
2020-04-01,4.26624857835739
2020-05-01,4.25155195131178
2020-06-01,4.24257968114404
2020-07-01,4.2336074109763
2020-08-01,4.22982237322555
2020-09-01,4.2260373354748
2020-10-01,4.21962523744378
2020-11-01,4.21321313941275
2020-12-01,4.19670353370824
2021-01-01,4.18019392800372
2021-02-01,4.15689718813424
2021-03-01,4.13360044826475
2021-04-01,4.10373268800782
2021-05-01,4.07386492775088
2021-06-01,4.03778784843692
2021-07-01,4.00171076912295
2021-08-01,3.9654911314335
2021-09-01,3.92927149374405
2021-10-01,3.90372249638618
2021-11-01,3.8781734990283
2021-12-01,3.86655965469732
2022-01-01,3.85494581036633
2022-02-01,3.84277002665594
2022-03-01,3.83059424294554
2022-04-01,3.80891469449797
2022-05-01,3.78723514605041
2022-06-01,3.76311226028874
2022-07-01,3.73898937452707
2022-08-01,3.71832851318756
2022-09-01,3.69766765184806
2022-10-01,3.67868156183502
2022-11-01,3.65969547182199
2022-12-01,3.64292736365069
2023-01-01,3.62615925547939
2023-02-01,3.61989425621318
2023-03-01,3.61362925694696
2023-04-01,3.61418866857366
2023-05-01,3.61474808020035
2023-06-01,3.61532985627085
2023-07-01,3.61591163234135
2023-08-01,3.61571879532971
2023-09-01,3.61552595831806
2023-10-01,3.61435273770075
2023-11-01,3.61317951708345
2023-12-01,3.6113875940139
