"Date","trend"
2018-01-01,8.08748108961938
2018-02-01,8.02653707677484
2018-03-01,7.96559306393029
2018-04-01,7.90917859770882
2018-05-01,7.85276413148735
2018-06-01,7.79726425679526
2018-07-01,7.74176438210317
2018-08-01,7.68341084742524
2018-09-01,7.6250573127473
2018-10-01,7.58380684398203
2018-11-01,7.54255637521675
2018-12-01,7.53151961137749
2019-01-01,7.52048284753824
2019-02-01,7.50279472618207
2019-03-01,7.48510660482589
2019-04-01,7.47770113374569
2019-05-01,7.47029566266549
2019-06-01,7.49882198984711
2019-07-01,7.52734831702874
2019-08-01,7.5764934641255
2019-09-01,7.62563861122225
2019-10-01,7.66877174461024
2019-11-01,7.71190487799822
2019-12-01,7.73718058607215
2020-01-01,7.76245629414609
2020-02-01,7.78309510532068
2020-03-01,7.80373391649527
2020-04-01,7.7962474736635
2020-05-01,7.78876103083173
2020-06-01,7.7260380071677
2020-07-01,7.66331498350366
2020-08-01,7.56590346408468
2020-09-01,7.46849194466569
2020-10-01,7.38224072270252
2020-11-01,7.29598950073935
2020-12-01,7.20952383704435
2021-01-01,7.12305817334934
2021-02-01,7.03639211688992
2021-03-01,6.9497260604305
2021-04-01,6.86914616757416
2021-05-01,6.78856627471782
2021-06-01,6.72945512464619
2021-07-01,6.67034397457457
2021-08-01,6.63090647217612
2021-09-01,6.59146896977768
2021-10-01,6.55862739009138
2021-11-01,6.52578581040509
2021-12-01,6.51192037743642
2022-01-01,6.49805494446775
2022-02-01,6.49841192795801
2022-03-01,6.49876891144828
2022-04-01,6.49022930115773
2022-05-01,6.48168969086718
2022-06-01,6.47201681736386
2022-07-01,6.46234394386053
2022-08-01,6.4407292813763
2022-09-01,6.41911461889207
2022-10-01,6.38224651168858
2022-11-01,6.3453784044851
2022-12-01,6.310755358256
2023-01-01,6.27613231202691
2023-02-01,6.25950343837651
2023-03-01,6.24287456472611
2023-04-01,6.26535870341841
2023-05-01,6.28784284211071
2023-06-01,6.31433072084336
2023-07-01,6.34081859957601
2023-08-01,6.36900257675036
2023-09-01,6.39718655392471
2023-10-01,6.42700625190971
2023-11-01,6.4568259498947
2023-12-01,6.48848658910495
